Módulo de Análise: Origem de Dados da Coleta;;;;;;;;;
Data de solicitação 06/01/2020;;;;;;;;;
Período Solicitado de 01/12/2019 até 31/12/2019;;;;;;;;;
Agente;Ponto / Grupo;Data;Hora;Ativa C (kWh);Ativa G (kWh);Reativa C (kVArh);Reativa G (kVArh);Qualidade;Origem
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;12;77,216;0;37,488;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;13;79,408;0;38,96;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;14;83,728;0;40,56;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;15;83,024;0;40,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;16;82,304;0;38,336;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;17;81,632;0;40,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;18;80,688;0;38,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;19;83,648;0;39,616;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;20;77,616;0;34,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;21;78,576;0;36,464;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;22;79,296;0;39,088;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;23;70,672;0;36,4;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);10/12/2019;24;53,92;0;30,128;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;1;49,136;0;26,224;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;2;58,256;0;32,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;3;58,864;0;30,816;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;4;55,616;0;26,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;5;53,008;0;29,376;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;6;55,536;0;30,128;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;7;66,112;0;33,072;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;8;75,856;0;34,928;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;9;77,824;0;35,328;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;10;80,352;0;35,232;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;11;83,072;0;39,072;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;12;83,792;0;39,264;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;13;88,096;0;45,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;14;80,464;0;40,128;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;15;86,528;0;42,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;16;81,904;0;39,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;17;80,48;0;37,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;18;80,432;0;36,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;19;77,408;0;37,856;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;20;78,208;0;35,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;21;76,96;0;36,096;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;22;75,744;0;33,488;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;23;62,432;0;33,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);11/12/2019;24;59,04;0;30,72;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;1;55,312;0;30,56;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;2;51,84;0;28,88;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;3;48,112;0;25,328;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;4;52,912;0;27,36;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;5;54,816;0;30,256;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;6;51,472;0;27,232;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;7;66,88;0;33,856;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;8;73,728;0;31,168;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;9;78,48;0;39,456;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;10;76,576;0;36,336;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;11;83,936;0;39,92;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;12;82,976;0;37,552;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;13;77,76;0;35,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;14;80,16;0;38,768;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;15;78,368;0;37,856;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;16;77,648;0;35,184;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;17;82,736;0;36,72;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;18;78,672;0;39,024;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;19;79,568;0;38,96;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;20;82,256;0;35,76;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;21;78,576;0;36,752;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;22;76,576;0;37,392;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;23;67,856;0;37,936;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);12/12/2019;24;67,36;0;39,968;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;1;60,336;0;37,024;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;2;56,56;0;31,696;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;3;55,296;0;30,64;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;4;57,152;0;30,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;5;58,656;0;32,352;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;6;50,608;0;28,768;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;7;69,952;0;34,704;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;8;76,384;0;34,032;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;9;81,056;0;39,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;10;78,528;0;41,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;11;87,04;0;42,288;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;12;85,136;0;41,264;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;13;83,376;0;39,552;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;14;84,528;0;41,456;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;15;83,84;0;39,936;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;16;84,816;0;39,168;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;17;82,304;0;40,896;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;18;81,216;0;40,672;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;19;79,344;0;37,456;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;20;84,512;0;40,528;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;21;83,104;0;41,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;22;80,672;0;41,2;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;23;65,712;0;39,12;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);13/12/2019;24;57,632;0;35,696;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;1;60,928;0;35,712;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;2;55,024;0;32;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;3;51,888;0;29,632;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;4;57,344;0;33,168;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;5;54,896;0;32,432;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;6;54,16;0;29,648;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;7;66,896;0;34,496;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;8;79,696;0;39,36;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;9;79,744;0;40,224;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;10;81,744;0;39,904;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;11;81,776;0;38,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;12;88,368;0;43,872;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;13;87,104;0;42,384;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;14;86,512;0;43,456;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;15;90,048;0;44,912;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;16;87,904;0;42,304;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;17;77,936;0;39,968;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;18;82,096;0;42;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;19;83,84;0;39,856;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;20;85,04;0;41,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;21;80,272;0;39,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;22;77,472;0;39,056;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;23;70,56;0;40,64;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);14/12/2019;24;66,592;0;37,712;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;1;51,232;0;28,176;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;2;59,328;0;32,752;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;3;60,128;0;32,64;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;4;58,64;0;30,432;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;5;52,4;0;28,944;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;6;59,744;0;34,432;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;7;66,496;0;32,304;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;8;72,176;0;32,256;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;9;81,008;0;39,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;10;84,576;0;42,256;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;11;85,056;0;40,272;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;12;86,32;0;41,248;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;13;85,744;0;43,392;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;14;86,56;0;44,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;15;85,696;0;43,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;16;86,768;0;42,64;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;17;84,224;0;42,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;18;81,696;0;42,512;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;19;87,168;0;43,408;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;20;86,464;0;40,896;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;21;74,464;0;41,424;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;22;64,336;0;39,696;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;23;63,968;0;36,832;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);15/12/2019;24;61,248;0;34,352;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;1;59,6;0;32,848;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;2;58,464;0;33,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;3;55,616;0;31,568;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;4;55,84;0;28,272;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;5;59,36;0;33,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;6;58,096;0;31,104;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;7;68;0;36,24;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;8;81,68;0;39,008;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;9;81,952;0;40,016;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;10;81,936;0;39,792;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;11;85,68;0;41,52;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;12;94,288;0;45,264;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;13;92,608;0;45,872;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;14;87,264;0;40,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;15;88,864;0;44,384;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;16;87,28;0;42,752;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;17;84,32;0;43,712;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;18;87,52;0;43,232;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;19;86,448;0;43,216;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;20;86,064;0;41,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;21;80,864;0;41,28;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;22;84,736;0;41,728;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;23;74,752;0;41,504;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);16/12/2019;24;69,136;0;40,72;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;1;59,984;0;35,664;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;2;61,056;0;34,88;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;3;63,088;0;33,84;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;4;60,448;0;31,728;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;5;52,4;0;28,336;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;6;64,304;0;36,24;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;7;71,632;0;38,608;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;8;76,928;0;35,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;9;84,112;0;41,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;10;87,264;0;43,12;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;11;87,648;0;42,8;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;12;90,528;0;40,432;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;13;91,04;0;43,792;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;14;91,424;0;43,904;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;15;85,648;0;39,376;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;16;87,344;0;42,624;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;17;80,8;0;37,808;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;18;83,536;0;41,84;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;19;82,64;0;40,88;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;20;83,552;0;39,392;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;21;79,456;0;37,04;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;22;73,648;0;34,128;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;23;68,864;0;37,744;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);17/12/2019;24;64,272;0;32,16;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;1;59,648;0;32,672;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;2;59,424;0;32,768;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;3;55,888;0;31,072;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;4;56,8;0;30,32;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;5;55,152;0;28,912;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;6;52,832;0;27,984;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;7;66,688;0;34,064;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;8;72,672;0;30,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;9;75,424;0;34,208;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;10;78,384;0;35,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;11;80,592;0;38,848;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;12;82,192;0;37,2;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;13;78,64;0;36,816;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;14;83,072;0;38,656;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;15;84,384;0;41,904;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;16;83,584;0;41,792;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;17;80,192;0;37,6;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;18;81,696;0;39,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;19;79,888;0;35,584;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;20;81,36;0;35,968;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;21;78,432;0;35,536;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;22;72,688;0;30,448;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;23;60,512;0;27,776;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);18/12/2019;24;63,056;0;33,152;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;1;58,336;0;31,936;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;2;53,952;0;28,72;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;3;59,12;0;31,808;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;4;60,8;0;30,208;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;5;54,912;0;29,776;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;6;58,976;0;31,328;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;7;70,704;0;35,072;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;8;73,92;0;31,632;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;9;74,736;0;34,208;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;10;79,84;0;36,368;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;11;80,096;0;36,576;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;12;80,016;0;35,68;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;13;81,744;0;36,064;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;14;80,896;0;35,168;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;15;79,136;0;35,408;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;16;80,624;0;35,312;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;17;78,688;0;36,24;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;18;78,704;0;35,488;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;19;75,072;0;33,344;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;20;81,232;0;36,272;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;21;78,272;0;34,96;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;22;77,28;0;34,048;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;23;63,824;0;32,688;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);19/12/2019;24;60,096;0;31,616;0;Completo;COLETA DIÁRIA
BARBOSA 1;SPCBEHENTR101 (L);20/12/2019;1;58;0;32,192;0;Completo;COLETA DIÁRIA
